Class	Subclass	Order	Suborder	Infraorder/Superfamily	Family	Species_list	Cnidocyte	Type	Reference	synonymous_names_ref	synonymous_names_origtree	notes
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aiptasiidae	Exaiptasia_diaphana	spirocyst		Schmidt, 1974; Carlgren, 1949 per Laird, 2012		[=Aiptasia_pulchella; Exaiptasia_pallida]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aiptasiidae	Aiptasiogeton_hyalinus						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Alicia_mirabilis	amastigophore		Carlgren, 1940; Carlgren, 1949 per Laird, 2012	[=Alicia_costae]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Alicia_mirabilis	spirocyst		Carlgren, 1940; Schmidt, 1974; Carlgren, 1949 per Laird, 2012	[=Alicia_costae]		
	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Alicia_mirabilis	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012	[=Alicia_costae]		
	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Alicia_mirabilis	mastigophore	p	Carlgren, 1949 per Laird, 2012	[=Alicia_costae]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Alicia_sansibarensis	amastigophore		Laird, 2012			
	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Alicia_sansibarensis	spirocyst		Laird, 2012			
	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Alicia_sansibarensis	isorhiza	basitrichous	Laird, 2012			
	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Alicia_sansibarensis	mastigophore	p	Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aiptasiidae	Aiptasia_mutabilis	isorhiza	holotrichous	Carlgren, 1940	[=Aiptasia_bicolor; Aiptasia_maculata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aiptasiidae	Aiptasia_mutabilis	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012	[=Aiptasia_bicolor; Aiptasia_maculata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aiptasiidae	Aiptasia_mutabilis	mastigophore	b	Carlgren, 1940; Salleo et al, 1990; Carlgren, 1949 per Laird, 2012	[=Aiptasia_bicolor; Aiptasia_maculata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aiptasiidae	Aiptasia_mutabilis	amastigophore		Carlgren, 1940; Carlgren, 1949 per Laird, 2012	[=Aiptasia_bicolor; Aiptasia_maculata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aiptasiidae	Aiptasia_mutabilis	spirocyst		Carlgren, 1940; Carlgren, 1949 per Laird, 2012	[=Aiptasia_bicolor; Aiptasia_maculata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Bathyphelliidae	Bathyphellia_australis						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Triactis_producta	amastigophore		Carlgren, 1940; Carlgren, 1945 per Laird, 2012	[=Triactis_cincta; Phyllodiscus_indicus; Phyllodiscus_cincta]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Triactis_producta	isorhiza	basitrichous	Carlgren, 1945 per Laird, 2012	[=Triactis_cincta; Phyllodiscus_indicus; Phyllodiscus_cincta]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Triactis_producta	spirocyst		Carlgren, 1940; Carlgren, 1945 per Laird, 2012	[=Triactis_cincta; Phyllodiscus_indicus; Phyllodiscus_cincta]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Aliciidae	Triactis_producta	mastigophore	p	Carlgren, 1940; Carlgren, 1945 per Laird, 2012	[=Triactis_cincta; Phyllodiscus_indicus; Phyllodiscus_cincta]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Boloceroididae	Boloceroides_mcmurrichi	mastigophore	p	Carlgren, 1940	[=Boloceroides_hermafroditica]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Boloceroididae	Boloceroides_mcmurrichi	amastigophore		Carlgren, 1940	[=Boloceroides_hermafroditica]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Boloceroididae	Boloceroides_mcmurrichi	spirocyst		Carlgren, 1940	[=Boloceroides_hermafroditica]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Gonactinia_prolifera	isorhiza	atrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Gonactinia_prolifera	isorhiza	basitrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Gonactinia_prolifera	mastigophore	p	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Gonactinia_prolifera	amastigophore		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Gonactinia_prolifera	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Protanthea_simplex	isorhiza	atrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Protanthea_simplex	isorhiza	basitrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Protanthea_simplex	mastigophore	p	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Protanthea_simplex	amastigophore		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Gonactiniidae	Protanthea_simplex	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Boloceroididae	Bunodeopsis_globulifera					[=Viatrix_globulifera]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_ornata	isorhiza	basitrichous	Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_ornata	mastigophore	p	Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_ornata	amastigophore		Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_ornata	spirocyst		Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartiogeton_laceratus	isorhiza	basitrichous	Carlgren, 1940	[=Actinothoe_lacerata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartiogeton_laceratus	mastigophore	p	Carlgren, 1940	[=Actinothoe_lacerata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartiogeton_laceratus	amastigophore		Carlgren, 1940	[=Actinothoe_lacerata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartiogeton_laceratus	spirocyst		Carlgren, 1940	[=Actinothoe_lacerata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartiogeton_undatus	isorhiza	basitrichous	Carlgren, 1940	[=Actinothoe_undata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartiogeton_undatus	mastigophore	p	Carlgren, 1940	[=Actinothoe_undata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartiogeton_undatus	amastigophore		Carlgren, 1940	[=Actinothoe_undata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartiogeton_undatus	spirocyst		Carlgren, 1940	[=Actinothoe_undata]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Cereus_pedunculatus	isorhiza	basitrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Cereus_pedunculatus	mastigophore	p	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Cereus_pedunculatus	amastigophore		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Cereus_pedunculatus	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_troglodytes	isorhiza	basitrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_troglodytes	mastigophore	p	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_troglodytes	amastigophore		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_troglodytes	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Antipodactinidae	Antipodactis_awii						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Cereus_herpetodes						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Condylanthidae	Charisea_saxicola	isorhiza	basitrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Condylanthidae	Charisea_saxicola	mastigophore	p	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Condylanthidae	Charisea_saxicola	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Sagartiidae	Sagartia_elegans						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Metridiidae	Metridium_senile	isorhiza	atrichous	Bigger, 1988; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Metridiidae	Metridium_senile	isorhiza	basitrichous	Bigger, 1988; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Metridiidae	Metridium_senile	isorhiza	holotrichous	Bigger, 1988; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Metridiidae	Metridium_senile	mastigophore	b	Bigger, 1988; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Metridiidae	Metridium_senile	mastigophore	p	Bigger, 1988; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Metridiidae	Metridium_senile	amastigophore		Bigger, 1988; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Metridiidae	Metridium_senile	spirocyst		Bigger, 1988; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_cincta	isorhiza	atrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_cincta	isorhiza	basitrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_cincta	isorhiza	holotrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_cincta	amastigophore		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_cincta	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_leucolena						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_lineata	isorhiza	basitrichous	Carlgren, 1940	[=Diadumene_luciae]	[=Haliplanella_lineata]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_lineata	mastigophore	p	Carlgren, 1940	[=Diadumene_luciae]	[=Haliplanella_lineata]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_lineata	amastigophore		Carlgren, 1940	[=Diadumene_luciae]	[=Haliplanella_lineata]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Diadumenidae	Diadumene_lineata	spirocyst		Carlgren, 1940	[=Diadumene_luciae]	[=Haliplanella_lineata]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Kadosactinidae	Alvinactis_chessi						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Kadosactinidae	Kadosactis_antarctica						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Kadosactinidae	Cyananthea_hourdezi						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Kadosactinidae	Jasonactis_erythraios					[=Sagartiogeton_erythraios]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Ostiactinidae	Ostiactis_pearseae					[=Anthosactis_pearseae]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Haloclavidae	Peachia_cylindrica						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Actinia_fragacea	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Actinia_fragacea	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Actinia_fragacea	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Actinia_fragacea	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Actinia_tenebrosa	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Actinia_tenebrosa	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Actinia_tenebrosa	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Actinia_tenebrosa	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_krebsi	isorhiza	basitrichous	Bigger, 1988; Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_krebsi	isorhiza	holotrichous	Bigger, 1988; Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_krebsi	spirocyst		Bigger, 1988; Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_krebsi	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bunodactis_reynaudi	isorhiza	atrichous	Carlgren, 1938 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bunodactis_reynaudi	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bunodactis_reynaudi	spirocyst		Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bunodactis_reynaudi	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Oulactis_muscosa						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Aulactinia_verrucosa						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Phymanthidae	Phymanthus_crucifer						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bunodosoma_grande	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012		[=Bunodosoma_grandis]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bunodosoma_grande	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012		[=Bunodosoma_grandis]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bunodosoma_grande	spirocyst		Carlgren, 1949 per Laird, 2012		[=Bunodosoma_grandis]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bunodosoma_grande	mastigophore	p	Carlgren, 1949 per Laird, 2012		[=Bunodosoma_grandis]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthostella_stephensoni	isorhiza	atrichous	Carlgren, 1940; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthostella_stephensoni	isorhiza	basitrichous	Carlgren, 1940; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthostella_stephensoni	mastigophore	p	Carlgren, 1940; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthostella_stephensoni	spirocyst		Carlgren, 1940; Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Preactiniidae	Preactis_millardae	isorhiza	atrichous	Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Preactiniidae	Preactis_millardae	isorhiza	basitrichous	Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Preactiniidae	Preactis_millardae	spirocyst		Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Preactiniidae	Dactylanthus_antarcticus	isorhiza	atrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Preactiniidae	Dactylanthus_antarcticus	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anemonia_viridis	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anemonia_viridis	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anemonia_viridis	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anemonia_viridis	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_handi	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_handi	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_handi	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_handi	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Stichodactylidae	Heteractis_aurora	isorhiza	basitrichous	Carlgren, 1940; Laird, 2012	[=Aneopsis_koseirensis]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Stichodactylidae	Heteractis_aurora	mastigophore	p	Carlgren, 1940; Laird, 2012	[=Aneopsis_koseirensis]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Stichodactylidae	Heteractis_aurora	spirocyst		Carlgren, 1940; Laird, 2012	[=Aneopsis_koseirensis]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_atodai	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_atodai	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_atodai	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_atodai	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Gyractis_sesere	isorhiza	basitrichous	Carlgren, 1940; Carlgren, 1949 per Laird, 2012	[=Actinoides_sultana]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Gyractis_sesere	mastigophore	p	Carlgren, 1940; Carlgren, 1949 per Laird, 2012	[=Actinoides_sultana]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Gyractis_sesere	spirocyst		Carlgren, 1940; Carlgren, 1949 per Laird, 2012	[=Actinoides_sultana]		
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_artemisia	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_artemisia	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_artemisia	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_artemisia	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Metridioidea	Halcampidae	Metedwardsia_akkeshi						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_elegantissima	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_elegantissima	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_elegantissima	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_elegantissima	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_rosea	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_rosea	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_rosea	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_rosea	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Aulactinia_veratra						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Isactinia_olivacea						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_kurogane	isorhiza	atrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_kurogane	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_kurogane	mastigophore	p	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Anthopleura_kurogane	spirocyst		Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Phymanthidae	Phymanthus_loligo						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Aulactinia_marplatensis						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Macrodactyla_doreensis					[=Macrodactyla_doreenensis]	
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Glyphoperidium_bursa	isorhiza	basitrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Glyphoperidium_bursa	mastigophore	p	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Glyphoperidium_bursa	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Isosicyonis_striata						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Isotealia_antarctica	isorhiza	basitrichous	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Isotealia_antarctica	mastigophore	p	Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Isotealia_antarctica	spirocyst		Carlgren, 1940			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Isosicyonis_alba						
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bolocera_kerguelensis	isorhiza	basitrichous	Carlgren, 1949 per Laird, 2012			
Anthozoa	Hexacorallia	Actiniaria	Enthemonae	Actinioidea	Actiniidae	Bolocera_kerguelensis	mastigophore	p	Carlgren, 1949 per Laird, 2012			
